search_id,user_id,search_query,search_date,clicked_result_position,location_country
639,08441,short episodes under 30 minutes,2024-03-12,,USA
640,04075,short episodes under 30 minutes,2024-10-08,,Canada
641,05109,classic movies,2024-02-14,,USA
642,08379,sci-fi,2024-11-24,,USA
643,08499,documentaries,2024-09-05,,Canada
644,00148,comedy shows,2025-09-15,,USA
645,05242,trending now,2025-03-05,,USA
646,01668,christmas movies,2024-05-24,,USA
647,03932,christmas movies,2024-03-07,,USA
648,07974,stand up comedy,2024-10-24,,Canada
649,08843,superhero movies,2024-12-19,,Canada
650,07087,korean drama,2024-08-30,,USA
651,02864,family movies,2025-01-13,,Canada
652,09924,comedy shows,2024-07-25,,USA
653,01573,shows with strong female leads,2024-01-24,,USA
654,08967,cooking shows,2025-09-16,,Canada
655,01937,comedy shows,2025-03-31,,USA
656,08601,horror movies,2024-08-30,,USA
657,09891,classic movies,2025-12-29,,USA
658,02132,romantic comedies,2024-05-13,,USA
659,00709,christmas movies,2024-05-02,,USA
660,09145,sci-fi,2025-01-30,,USA
661,06786,romantic comedies,2024-12-21,,USA
662,04121,superhero movies,2025-05-31,,USA
663,01964,best movies 2024,2025-03-05,,USA
664,03265,documentaries,2025-07-27,,USA
665,06274,christmas movies,2025-08-06,,USA
666,02975,thriller series,2025-05-25,,USA
667,01037,action movies,2024-04-26,,USA
668,04758,drama series,2024-03-22,,USA
669,00699,biographies,2025-08-08,,Canada
670,05549,cooking shows,2025-11-11,,USA
671,08197,drama series,2024-02-10,,USA
672,05606,war movies,2025-11-25,,Canada
673,03215,classic movies,2025-08-30,,USA
674,07985,travel documentaries,2025-04-30,,USA
675,08615,shows with strong female leads,2025-06-17,,Canada
676,01276,music documentaries,2025-01-27,,USA
677,09740,drama series,2025-07-01,,USA
678,07882,stand up comedy,2024-05-24,,USA
679,07629,classic movies,2025-11-17,,Canada
680,00284,shows with strong female leads,2024-11-11,,Canada
681,09756,best movies 2024,2025-07-24,,USA
682,06252,comedy shows,2025-06-08,,Canada
683,07475,horror movies,2024-10-27,,USA
684,06175,true crime,2024-07-17,,USA
685,03704,romantic comedies,2024-12-29,,USA
686,04588,documentaries,2025-05-24,,Canada
687,08820,action movies,2025-06-13,,USA
688,06926,war movies,2025-08-07,,USA
689,05511,netflix originals,2024-05-23,,Canada
690,08987,romantic comedies,2024-12-03,,USA
691,06614,netflix originals,2025-10-17,,USA
692,09769,documentaries,2024-03-18,,Canada
693,08463,travel documentaries,2025-12-13,,USA
694,09630,sci-fi,2025-04-02,,Canada
695,02190,christmas movies,2024-11-23,,USA
696,02015,travel documentaries,2024-03-09,,USA
697,09654,romantic comedies,2025-03-04,,USA
698,08399,animated shows,2024-01-14,,USA
699,04139,documentaries,2025-07-31,,USA
700,09355,new releases,2025-06-18,,USA
701,02182,cooking shows,2024-07-05,,Canada
702,06265,korean drama,2025-01-02,,Canada
703,00935,new releases,2024-05-28,,Canada
704,01982,trending now,2025-04-15,,USA
705,04335,new releases,2025-07-02,,USA
706,07241,family movies,2025-11-07,,Canada
707,07508,horror movies,2025-09-29,,USA
708,07084,series with only one season,2024-06-11,,USA
709,04437,true crime,2025-11-07,,Canada
710,06988,true crime,2025-06-01,,USA
711,03541,halloween movies,2025-03-27,,Canada
712,06307,stand up comedy,2024-11-21,,Canada
713,03565,new releases,2025-02-15,,USA
714,09587,comedy shows,2024-11-24,,Canada
715,01061,korean drama,2025-05-25,,USA
716,03652,best movies 2024,2024-12-31,,USA
717,01055,romantic comedies,2024-11-13,,USA
718,01867,action movies,2025-06-26,,USA
719,01089,new releases,2025-07-31,,USA
720,07035,thriller series,2025-10-17,,USA
721,03964,travel documentaries,2025-02-17,,USA
722,01916,classic movies,2025-09-09,,USA
723,03528,series with only one season,2025-10-26,,Canada
724,07303,drama series,2024-02-06,,USA
725,00048,comedy shows,2025-10-11,,USA
726,00442,comedy shows,2024-02-28,,USA
727,04119,travel documentaries,2024-09-20,,Canada
728,06038,new releases,2024-10-27,,USA
729,03118,action movies,2024-11-27,,Canada
730,07810,war movies,2024-03-21,,USA
731,08468,horror movies,2024-03-18,,USA
732,05987,sci-fi,2024-11-19,,Canada
733,03025,new releases,2025-10-04,,USA
734,01964,new releases,2025-04-19,,USA
735,01360,cooking shows,2024-04-18,,USA
736,06193,comedy shows,2025-10-29,,USA
737,08314,netflix originals,2024-11-08,,USA
738,00066,new releases,2024-08-06,,USA
739,02600,travel documentaries,2025-09-03,,USA
740,07969,movies like stranger things,2024-06-29,,USA
741,09110,family movies,2024-02-12,,USA
742,07184,biographies,2024-10-16,,USA
743,02402,family movies,2025-11-23,,USA
744,09291,family movies,2024-05-05,,Canada
745,01439,music documentaries,2024-01-18,,USA
746,02039,movies like stranger things,2024-07-27,,USA
747,05170,cooking shows,2024-09-14,,USA
748,05740,superhero movies,2024-11-25,,USA
749,05904,drama series,2025-07-20,,Canada
750,05059,horror movies,2024-04-03,,USA
751,04424,drama series,2025-12-09,,USA
752,09025,true crime,2024-05-09,,USA
753,00649,netflix originals,2025-06-05,,Canada
754,05155,war movies,2024-04-17,,USA
755,05496,netflix originals,2024-04-27,,Canada
756,04538,war movies,2024-12-16,,USA
757,07189,family movies,2024-02-23,,USA
758,04508,travel documentaries,2025-11-06,,USA
759,04819,korean drama,2024-02-18,,USA
760,07175,action movies,2024-02-16,,Canada
761,09036,stand up comedy,2024-01-30,,USA
762,02160,superhero movies,2024-11-22,,USA
763,07431,classic movies,2025-04-06,,USA
764,04816,music documentaries,2024-05-17,,Canada
765,06117,best movies 2024,2024-07-31,,USA
766,06790,war movies,2025-12-11,,USA
767,04084,halloween movies,2025-04-22,,USA
768,05900,travel documentaries,2024-07-07,,USA
769,07493,korean drama,2025-05-23,,USA
770,00014,trending now,2025-08-26,,USA
771,00101,cooking shows,2024-06-27,,Canada
772,00244,documentaries,2025-09-26,,USA
773,01331,new releases,2024-12-19,,USA
774,00531,halloween movies,2024-01-11,,Canada
775,04363,family movies,2025-05-15,,USA
776,03070,sci-fi,2024-04-02,,USA
777,05946,movies like stranger things,2024-09-12,,Canada
778,06553,shows with strong female leads,2025-10-26,,USA
779,01873,travel documentaries,2025-11-07,,Canada
780,07652,biographies,2024-04-25,,Canada
781,03491,travel documentaries,2024-12-05,,USA
782,04164,thriller series,2024-06-24,,USA
783,04674,netflix originals,2024-09-17,,USA
784,06068,christmas movies,2024-06-30,,USA
785,03214,horror movies,2025-12-24,,Canada
786,09240,christmas movies,2024-11-01,,USA
787,06731,travel documentaries,2024-03-26,,Canada
788,03953,music documentaries,2024-03-10,,USA
789,04862,new releases,2024-03-10,,USA
790,00096,animated shows,2025-07-08,,USA
791,06276,travel documentaries,2025-03-10,,USA
792,02556,documentaries,2024-10-17,,USA
793,03980,biographies,2025-07-18,,Canada
794,06984,documentaries,2024-05-24,,USA
795,09558,korean drama,2024-09-22,,USA
796,01222,comedy shows,2024-07-11,,Canada
797,08769,movies like stranger things,2025-01-15,,USA
798,03655,new releases,2024-04-16,,USA
799,09043,movies like stranger things,2025-04-05,,USA
800,02257,action movies,2025-12-16,,USA
801,02593,netflix originals,2024-03-25,,USA
802,06712,war movies,2024-12-12,,Canada
803,04857,action movies,2024-01-11,,USA
804,07379,sci-fi,2024-02-11,,USA
805,09944,christmas movies,2024-03-16,,USA
806,05722,cooking shows,2025-09-05,,Canada
807,00772,new releases,2025-12-29,,USA
808,01333,family movies,2024-05-20,,USA
809,09673,cooking shows,2025-08-26,,USA
810,01451,movies based on true stories,2025-05-24,,USA
811,04114,comedy shows,2025-02-07,,USA
812,08307,travel documentaries,2024-02-02,,Canada
813,08761,travel documentaries,2025-06-05,,USA
814,02996,stand up comedy,2025-11-01,,Canada
815,00742,halloween movies,2025-11-28,,USA
816,06700,stand up comedy,2025-04-12,,USA
817,05652,stand up comedy,2025-06-01,,USA
818,00445,trending now,2024-10-15,,Canada
819,02332,drama series,2025-10-14,,Canada
820,00670,stand up comedy,2024-07-11,,Canada
821,09265,shows with strong female leads,2025-03-23,,Canada
822,03195,family movies,2024-07-13,,Canada
823,03022,documentaries,2025-06-02,,USA
824,08540,new releases,2024-08-13,,Canada
825,04863,horror movies,2024-09-03,,USA
826,05857,movies based on true stories,2024-05-05,,USA
827,03529,documentaries,2024-04-07,,USA
828,06377,korean drama,2025-10-07,,USA
829,02178,netflix originals,2025-03-30,,USA
830,01622,superhero movies,2024-02-22,,Canada
831,03142,family movies,2025-07-30,,USA
832,05646,travel documentaries,2025-11-15,,USA
833,03315,cooking shows,2025-08-28,,USA
834,00678,movies like stranger things,2024-01-21,,USA
835,03407,netflix originals,2025-06-06,,USA
836,07241,netflix originals,2024-11-20,,USA
837,00475,war movies,2024-06-22,,USA
838,06096,family movies,2024-06-20,,USA
839,07634,superhero movies,2025-11-11,,USA
840,08896,korean drama,2025-07-30,,USA
841,08662,trending now,2024-05-25,,USA
842,01748,sci-fi,2024-11-08,,USA
843,02191,horror movies,2024-09-12,,USA
844,03719,war movies,2025-09-14,,USA
845,02395,halloween movies,2025-06-14,,USA
846,04390,halloween movies,2025-07-30,,Canada
847,09771,stand up comedy,2024-04-27,,USA
848,02016,award winning documentaries,2024-06-08,,USA
849,07572,true crime,2024-04-12,,Canada
850,04995,animated shows,2024-01-02,,Canada
851,02142,korean drama,2025-07-14,,USA
852,07388,cooking shows,2025-11-13,,Canada
853,07205,christmas movies,2025-02-16,,USA
854,00765,short episodes under 30 minutes,2025-05-20,,USA
855,01820,trending now,2025-06-03,,Canada
856,04785,award winning documentaries,2024-06-18,,Canada
857,09667,war movies,2024-10-28,,USA
858,08014,stand up comedy,2024-04-23,,USA
859,03076,war movies,2025-08-15,,Canada
860,02449,drama series,2025-02-09,,USA
861,07157,action movies,2024-05-30,,Canada
862,02405,animated shows,2025-07-04,,USA
863,02174,shows with strong female leads,2025-05-16,,USA
864,09000,biographies,2025-12-11,,Canada
865,01963,true crime,2025-04-22,,USA
866,04172,war movies,2025-09-14,,Canada
867,00172,family movies,2025-03-21,,USA
868,05600,travel documentaries,2025-10-30,,Canada
869,03401,thriller series,2024-10-31,,USA
870,00057,music documentaries,2025-07-05,,USA
871,02439,sci-fi,2025-11-04,,USA
872,06154,halloween movies,2024-05-17,,USA
873,07550,action movies,2025-12-22,,USA
874,06368,superhero movies,2025-09-30,,Canada
875,04628,horror movies,2025-05-05,,Canada
876,06777,sci-fi,2024-06-28,,USA
877,03367,netflix originals,2024-03-18,,USA
878,05852,documentaries,2025-05-24,,USA
879,00088,cooking shows,2025-08-19,,USA
880,00820,drama series,2025-02-15,,USA
881,09786,animated shows,2024-03-21,,Canada
882,00492,thriller series,2024-10-09,,USA
883,03174,netflix originals,2024-09-10,,Canada
884,08432,stand up comedy,2024-04-17,,USA
885,06064,animated shows,2025-12-22,,Canada
886,02266,christmas movies,2025-03-14,,Canada
887,09532,comedy shows,2025-08-12,,Canada
888,00840,thriller series,2025-05-01,,USA
889,06069,documentaries,2024-03-02,,USA
890,03054,sci-fi,2025-02-09,,USA
891,08818,family movies,2025-12-20,,USA
892,04545,best movies 2024,2025-03-10,,USA
893,03856,halloween movies,2025-08-05,,USA
894,01430,romantic comedies,2025-03-18,,USA
895,04321,music documentaries,2024-08-13,,Canada
896,07270,true crime,2024-10-28,,USA
897,00560,comedy shows,2024-08-17,,USA
898,03222,travel documentaries,2025-03-29,,USA
899,06803,travel documentaries,2024-11-25,,USA
900,08846,halloween movies,2025-01-25,,USA
901,08102,family movies,2024-04-09,,USA
902,02034,family movies,2024-11-07,,USA
903,09745,family movies,2025-07-13,,Canada
904,06324,travel documentaries,2024-03-06,,USA
905,02489,classic movies,2024-11-07,,Canada
906,09095,horror movies,2025-03-06,,USA
907,09302,music documentaries,2025-08-16,,Canada
908,02845,comedy shows,2025-04-09,,Canada
909,00525,superhero movies,2024-08-02,,Canada
910,05391,cooking shows,2025-11-12,,Canada
911,05639,sci-fi,2025-12-16,,Canada
912,08419,best movies 2024,2025-01-21,,USA
913,03278,romantic comedies,2024-07-28,,USA
914,03177,award winning documentaries,2024-03-27,,USA
915,00733,award winning documentaries,2025-09-02,,Canada
916,02792,trending now,2025-07-25,,Canada
917,01117,cooking shows,2024-04-22,,USA
918,08485,travel documentaries,2025-01-05,,USA
919,09910,thriller series,2024-11-18,,USA
920,06514,war movies,2025-08-31,,USA
921,02661,movies like stranger things,2024-08-18,,Canada
922,06719,shows with strong female leads,2025-10-06,,USA
923,01503,music documentaries,2025-12-13,,USA
924,07081,cooking shows,2025-06-08,,USA
925,09260,series with only one season,2024-11-19,,USA
926,04075,true crime,2024-07-09,,USA
927,00593,superhero movies,2024-11-07,,USA
928,06157,stand up comedy,2025-12-08,,Canada
929,05992,halloween movies,2025-02-28,,USA
930,06139,travel documentaries,2024-06-05,,USA
931,09899,thriller series,2025-02-21,,USA
932,06326,trending now,2025-03-17,,USA
933,01876,korean drama,2025-03-23,,USA
934,02755,music documentaries,2024-11-15,,USA
935,06546,romantic comedies,2025-01-26,,Canada
936,00688,new releases,2024-01-14,,Canada
937,03801,war movies,2024-04-13,,Canada
938,05144,action movies,2025-08-01,,USA
939,08895,animated shows,2024-05-08,,USA
940,01438,family movies,2024-08-22,,USA
941,05756,trending now,2025-10-21,,Canada
942,06448,biographies,2025-06-10,,USA
943,08136,true crime,2025-03-16,,Canada
944,06506,classic movies,2025-07-10,,USA
945,01152,christmas movies,2024-11-25,,USA
946,05329,new releases,2024-11-05,,USA
947,09663,short episodes under 30 minutes,2024-02-05,,USA
948,05677,superhero movies,2024-11-17,,USA
949,03544,horror movies,2024-10-04,,USA
950,04746,biographies,2024-12-24,,Canada
951,07603,christmas movies,2024-05-23,,Canada
952,01434,cooking shows,2024-01-24,,USA
953,03034,new releases,2025-11-02,,USA
954,01340,comedy shows,2024-06-20,,Canada
955,05139,cooking shows,2024-05-14,,USA
956,01022,sci-fi,2024-09-15,,USA
957,02184,war movies,2024-01-30,,Canada
958,06278,trending now,2024-07-14,,USA
959,08798,war movies,2024-02-14,,USA
960,06034,biographies,2025-05-11,,Canada
961,07532,cooking shows,2024-06-16,,USA
962,08488,comedy shows,2024-02-26,,USA
963,06016,drama series,2025-07-05,,USA
964,01326,classic movies,2025-05-16,,Canada
965,04458,drama series,2024-08-01,,USA
966,01316,war movies,2024-04-13,,USA
967,03528,biographies,2024-05-02,,USA
968,06050,classic movies,2024-05-14,,USA
969,02775,stand up comedy,2025-03-23,,USA
970,09557,cooking shows,2025-11-04,,USA
971,06064,short episodes under 30 minutes,2024-09-01,,USA
972,02658,movies based on true stories,2024-09-10,,USA
973,09490,superhero movies,2024-12-02,,Canada
974,03778,biographies,2024-01-20,,USA
975,09018,movies like stranger things,2025-12-13,,USA
976,04170,romantic comedies,2024-04-28,,USA
977,05667,superhero movies,2024-09-12,,USA
978,07482,romantic comedies,2024-04-02,,Canada
979,08487,biographies,2024-09-29,,Canada
980,09796,thriller series,2025-04-24,,USA
981,06770,biographies,2025-02-10,,USA
982,01982,comedy shows,2025-11-18,,USA
983,03756,animated shows,2025-04-26,,Canada
984,02287,shows with strong female leads,2025-08-19,,USA
985,02738,war movies,2024-10-04,,Canada
986,07756,best movies 2024,2025-06-05,,Canada
987,06821,comedy shows,2025-07-08,,USA
988,07179,stand up comedy,2025-10-24,,USA
989,05628,new releases,2024-09-23,,USA
990,03626,halloween movies,2025-10-28,,Canada
991,02621,shows with strong female leads,2024-11-08,,USA
992,03609,animated shows,2025-12-04,,USA
993,04241,biographies,2024-02-09,,USA
994,08701,animated shows,2025-12-08,,USA
995,04641,animated shows,2024-05-31,,USA
996,02896,new releases,2024-07-31,,Canada
997,08794,horror movies,2025-02-28,,USA
998,05047,movies like stranger things,2024-06-22,,USA
999,07242,thriller series,2025-11-25,,USA
1000,08142,cooking shows,2025-05-13,,USA
1001,07128,animated shows,2024-06-28,,Canada
1002,00772,shows with strong female leads,2024-03-10,,USA
1003,01668,sci-fi,2024-06-18,,USA
1004,01683,netflix originals,2024-12-22,,USA
1005,08276,biographies,2024-09-30,,USA
1006,01352,war movies,2024-05-04,,USA
1007,03523,music documentaries,2025-06-21,,USA
1008,09821,documentaries,2024-05-20,,USA
1009,08181,movies based on true stories,2024-11-09,,USA
1010,06321,family movies,2025-12-14,,USA
1011,04560,family movies,2025-05-03,,Canada
1012,04979,cooking shows,2025-02-03,,USA
1013,03781,documentaries,2024-04-15,,Canada
1014,07777,thriller series,2025-04-17,,USA
1015,09812,family movies,2025-03-01,,USA
1016,00455,netflix originals,2024-11-21,,USA
1017,05629,cooking shows,2025-06-16,,USA
1018,09002,horror movies,2024-05-03,,Canada
1019,01176,animated shows,2024-11-23,,USA
1020,01327,true crime,2025-10-22,,USA
1021,08710,animated shows,2025-11-26,,USA
1022,04390,travel documentaries,2025-06-16,,USA
1023,09674,sci-fi,2025-11-28,,Canada
1024,03154,war movies,2025-07-19,,USA
1025,06712,travel documentaries,2024-07-30,,USA
1026,03944,horror movies,2024-11-12,,USA
1027,04943,classic movies,2024-06-18,,Canada
1028,05325,action movies,2024-12-16,,USA
1029,03995,stand up comedy,2025-01-24,,USA
1030,07670,korean drama,2025-01-08,,USA
1031,06712,new releases,2024-07-23,,USA
1032,03317,travel documentaries,2025-01-25,,Canada
1033,01860,stand up comedy,2025-10-30,,USA
1034,09095,halloween movies,2024-10-15,,USA
1035,05576,cooking shows,2024-02-21,,USA
1036,06690,horror movies,2025-10-20,,USA
1037,03954,halloween movies,2024-05-11,,USA
1038,03011,action movies,2024-01-01,,USA
1039,09536,comedy shows,2024-12-09,,Canada
1040,01803,documentaries,2025-08-03,,USA
1041,07188,thriller series,2024-02-22,,USA
1042,04977,netflix originals,2025-01-01,,USA
1043,01374,drama series,2024-10-01,,USA
1044,04949,sci-fi,2024-08-14,,USA
1045,05655,best movies 2024,2024-01-15,,USA
1046,03810,true crime,2025-11-08,,Canada
1047,07814,war movies,2024-10-06,,Canada
1048,09201,trending now,2024-02-29,,USA
1049,02312,movies like stranger things,2025-10-30,,Canada
1050,00678,netflix originals,2025-12-05,,Canada
1051,02179,animated shows,2024-01-22,,USA
1052,08697,new releases,2025-08-18,,USA
1053,07299,action movies,2025-05-06,,USA
