session_id,user_id,movie_id,watch_date,watch_duration_minutes,progress_percentage,location_country,rating
000500,05105,0287,2025-07-06,,88.2,USA,
000501,02144,0774,2024-07-10,72.7,23.2,USA,
000502,09880,0485,2024-03-25,215.1,89.5,Canada,
000503,06807,0959,2025-06-25,,65.8,USA,
000504,07358,0674,2025-12-25,23.6,2.5,USA,
000505,03441,0152,2025-10-12,56.1,22.8,Canada,
000506,03767,0954,2024-07-06,61.3,13.5,USA,
000507,05645,0714,2024-07-11,44.2,31.4,Canada,
000508,02915,0378,2024-11-25,64.4,3.9,USA,
000509,04969,0315,2025-09-22,65.9,47.0,USA,
000510,05918,0331,2025-10-03,92.3,79.3,Canada,
000511,08788,0792,2025-11-02,55.1,87.0,USA,
000512,00729,0958,2025-09-25,50.9,72.3,USA,5
000513,01366,0514,2025-07-23,11.6,10.4,Canada,
000514,04493,0306,2025-08-16,571.1,20.4,USA,
000515,00699,0254,2024-07-27,99.3,91.8,USA,1
000516,07187,0477,2025-05-08,28.7,25.6,USA,
000517,00396,0848,2025-07-05,120.0,15.3,USA,
000518,07401,0087,2025-11-21,13.0,43.2,USA,5
000519,08083,0291,2024-08-14,59.4,70.5,USA,
000520,04172,0377,2025-12-11,31.1,61.3,USA,
000521,04361,0811,2024-12-23,156.9,80.0,USA,
000522,02503,0854,2025-05-14,119.4,66.0,USA,
000523,00718,0291,2025-10-08,68.3,23.0,Canada,5
000524,02783,0646,2025-09-05,22.5,64.1,USA,
000525,04947,0696,2024-02-17,27.8,,USA,5
000526,05487,0343,2025-11-27,17.0,69.0,USA,
000527,08336,0765,2024-09-17,117.9,48.6,USA,
000528,04981,0791,2024-03-24,37.4,26.4,USA,
000529,07267,0414,2025-02-06,63.7,90.7,Canada,
000530,04492,0869,2024-08-05,136.8,44.3,USA,
000531,07193,0938,2025-09-23,49.3,6.1,USA,
000532,05589,0916,2024-12-09,134.1,2.8,USA,
000533,07652,0651,2025-05-04,157.8,65.2,Canada,
000534,03637,0508,2024-11-02,77.5,53.8,Canada,
000535,01168,0344,2025-11-12,100.1,26.9,USA,
000536,01063,0697,2025-03-08,184.5,28.9,USA,
000537,02157,0978,2025-06-25,22.2,11.0,USA,
000538,07861,0411,2024-07-10,21.1,57.4,USA,3
000539,05162,0437,2025-03-16,102.4,,USA,
000540,05306,0263,2024-12-28,35.5,75.7,USA,
000541,06542,0176,2024-04-28,70.3,83.5,Canada,
000542,04730,0597,2025-01-06,96.0,7.1,USA,
000543,09349,0248,2024-02-19,55.8,55.4,USA,
000544,07331,0591,2025-06-06,35.1,69.3,USA,
000545,05335,0072,2025-06-14,7.1,50.8,USA,5
000546,08925,0220,2024-09-29,38.4,68.8,USA,
000547,04331,0341,2024-05-27,302.3,28.5,Canada,
000548,08011,0840,2025-12-11,42.0,38.7,USA,
000549,06802,0604,2025-07-26,19.5,83.7,Canada,
000550,04847,0994,2025-07-22,66.6,57.8,USA,4
000551,06732,0879,2024-06-12,3.5,88.0,USA,
000552,07242,0463,2025-01-04,90.7,89.3,Canada,
000553,00954,0108,2025-10-29,74.6,92.6,USA,5
000554,02540,0235,2024-07-14,85.2,39.5,USA,
000555,07057,0165,2025-02-25,21.6,57.5,USA,2
000556,01543,0629,2024-09-02,28.3,,USA,
000557,05294,0219,2024-01-09,11.0,26.7,USA,
000558,01192,0937,2024-04-15,44.9,31.9,USA,
000559,06314,0666,2025-07-01,119.9,,USA,3
000560,06939,0588,2025-04-24,182.4,47.5,Canada,
000561,02682,0191,2025-09-29,63.7,93.1,USA,
000562,09410,0866,2025-05-18,30.1,15.5,Canada,
000563,01541,0095,2024-10-25,699.5,,Canada,
000564,06173,0383,2025-07-01,83.1,23.4,Canada,
000565,05542,0003,2024-01-28,128.4,51.6,USA,2
000566,09581,0090,2024-11-12,11.5,64.7,Canada,
000567,01366,0313,2025-01-10,80.8,93.3,USA,
000568,08692,0566,2025-08-15,98.8,12.0,USA,
000569,09873,0198,2025-08-14,77.2,78.0,USA,
000570,08703,0058,2025-08-29,77.2,14.9,USA,
000571,07495,0660,2025-01-28,,17.1,Canada,
000572,04313,0179,2024-08-25,99.1,1.0,USA,
000573,01325,0680,2025-07-26,3.3,49.6,Canada,
000574,09348,0913,2025-11-21,69.7,4.6,USA,4
000575,03142,0169,2024-05-26,60.5,81.8,USA,3
000576,07420,0577,2025-05-25,60.0,95.0,USA,
000577,03487,0269,2024-09-03,94.5,12.4,USA,
000578,01811,0466,2024-12-25,789.8,80.7,USA,
000579,06589,0500,2025-12-29,46.4,61.4,USA,
000580,02924,0704,2024-11-17,64.1,2.7,USA,3
000581,05302,0853,2025-11-27,25.4,7.5,USA,5
000582,04187,0948,2025-01-10,70.5,19.9,USA,4
000583,08906,0524,2024-03-26,,7.4,USA,
000584,05978,0832,2025-02-08,,71.0,USA,
000585,04269,0684,2024-07-24,81.8,48.5,USA,4
000586,04749,0780,2024-11-01,11.4,66.1,Canada,
000587,04850,0282,2024-09-01,97.5,44.4,USA,
000588,09436,0810,2025-06-10,28.1,41.3,USA,
000589,03710,0104,2024-08-10,19.0,37.8,Canada,
000590,09274,0668,2024-06-22,43.6,55.1,Canada,
000591,06620,0428,2025-08-20,110.3,67.2,USA,
000592,08648,0729,2024-04-05,5.2,15.5,Canada,
000593,09087,0469,2024-06-26,33.0,,USA,
000594,09577,0816,2025-04-05,11.8,46.3,USA,
000595,03073,0434,2024-07-12,58.9,14.4,USA,
000596,06531,0241,2025-04-21,17.8,69.0,Canada,
000597,00505,0267,2025-07-17,86.7,,USA,
000598,01215,0969,2024-12-12,18.7,,Canada,4
000599,01532,0501,2025-06-04,55.7,27.0,USA,
000600,07577,0099,2024-02-27,,58.6,Canada,
000601,00824,0804,2025-06-17,,87.5,Canada,
000602,00929,0497,2025-01-10,39.0,11.7,USA,1
000603,05030,0157,2025-06-13,145.6,79.7,USA,
000604,00134,0040,2025-02-27,45.5,34.8,USA,
000605,02106,0913,2025-11-24,47.5,72.3,USA,
000606,03628,0805,2025-12-28,,15.5,USA,
000607,06317,0880,2024-12-05,,10.2,Canada,
000608,01853,0689,2024-04-13,39.9,47.3,Canada,4
000609,04911,0072,2024-09-17,69.2,25.9,USA,
000610,04176,0693,2025-10-15,56.5,95.5,USA,
000611,05349,0364,2025-12-15,39.7,95.3,USA,
000612,09443,0623,2025-02-01,46.3,8.4,USA,
000613,06191,0837,2024-11-05,,27.0,USA,
000614,01257,0919,2024-10-07,5.4,10.2,USA,
000615,03377,0054,2025-06-05,52.4,15.5,USA,
000616,05646,0650,2025-04-24,12.7,49.4,Canada,
000617,03487,0233,2025-12-09,55.1,27.7,USA,
000618,03585,0303,2025-04-07,71.7,94.0,USA,
000619,09589,0079,2024-02-04,,17.7,USA,
000620,08054,0720,2025-03-14,48.1,10.3,USA,
000621,03331,0923,2025-04-03,49.9,78.4,Canada,
000622,02704,0507,2025-01-31,108.9,,USA,
000623,08663,0032,2024-07-15,27.7,57.5,Canada,
000624,08121,0312,2025-01-10,45.6,20.8,USA,5
000625,07115,0232,2024-08-31,125.4,87.6,Canada,
000626,01354,0179,2025-02-03,35.7,43.9,Canada,4
000627,05064,0877,2024-05-05,97.7,46.0,USA,
000628,08550,0174,2024-03-30,30.4,47.9,USA,
000629,07576,0035,2024-03-22,13.9,22.6,USA,
000630,00668,0997,2024-04-03,81.1,15.6,USA,
000631,04469,0088,2024-08-01,107.0,46.3,USA,4
000632,09338,0927,2025-05-18,81.3,2.0,USA,
000633,06820,0627,2025-11-23,39.9,65.4,Canada,
000634,03720,0803,2025-03-31,75.8,17.0,USA,
000635,02746,0464,2025-09-06,23.0,26.4,USA,3
000636,07484,0616,2025-07-24,58.4,8.9,USA,
000637,00540,0702,2024-04-30,44.5,14.6,USA,
000638,04965,0164,2024-07-13,59.0,,USA,
000639,04836,0076,2024-04-08,94.4,,USA,
000640,03776,0188,2025-02-27,65.0,24.6,USA,3
000641,06043,0080,2024-10-18,85.8,99.5,Canada,
000642,07103,0305,2024-05-01,59.4,53.5,USA,4
000643,07313,0325,2024-04-08,30.8,14.0,Canada,4
000644,05321,0111,2024-03-06,63.9,76.8,USA,4
000645,06133,0965,2024-05-13,57.7,62.6,USA,
000646,07892,0532,2025-08-31,30.9,81.0,USA,
000647,02780,0688,2024-08-15,19.8,57.9,Canada,1
000648,00925,0422,2024-02-25,39.6,,Canada,4
000649,01582,0740,2025-04-01,42.8,73.9,Canada,
000650,07715,0896,2024-12-16,149.6,13.0,USA,
000651,03325,0183,2024-10-20,197.7,67.8,USA,
000652,05714,0608,2025-04-29,117.2,36.9,USA,4
000653,07027,0872,2025-11-25,49.3,97.5,USA,
000654,00256,0267,2024-06-26,71.0,43.4,Canada,
000655,04805,0843,2025-10-02,152.1,68.9,USA,
000656,01839,0491,2025-10-21,36.7,96.6,USA,
000657,00010,0689,2025-11-18,28.8,62.0,Canada,
000658,02872,0988,2024-06-12,54.9,83.6,Canada,
000659,08990,0012,2025-11-12,29.6,84.6,USA,
000660,07410,0686,2025-05-17,41.7,80.6,USA,
000661,07419,0543,2024-10-16,79.4,6.6,USA,
000662,05125,0296,2024-07-18,55.4,42.7,USA,
000663,01016,0606,2025-08-12,60.8,40.4,USA,1
000664,02194,0340,2024-02-21,21.5,,USA,
000665,08416,0283,2025-12-08,40.4,,USA,
000666,07450,0153,2024-10-28,26.6,49.4,Canada,
000667,04159,0434,2025-11-30,28.9,3.7,USA,
000668,03926,0354,2025-02-01,62.3,22.5,USA,
000669,06971,0035,2024-02-15,21.8,95.6,USA,
000670,06939,0939,2024-06-25,,35.4,USA,
000671,04785,0502,2025-01-17,65.2,2.5,USA,
000672,04001,0180,2025-12-23,34.6,89.6,USA,4
000673,01634,0901,2025-07-11,30.5,52.3,Canada,4
000674,07267,0488,2024-11-21,3.1,5.2,USA,
000675,08703,0039,2025-03-20,26.9,74.2,USA,
000676,00385,0703,2024-05-22,107.7,29.1,Canada,
000677,00405,0840,2024-11-27,185.4,21.7,USA,
000678,08176,0659,2025-01-13,34.2,82.4,USA,
000679,02001,0619,2024-07-09,,61.9,Canada,4
000680,09861,0658,2025-07-22,56.4,,USA,
000681,05990,0118,2024-01-02,31.9,81.0,USA,
000682,01461,0720,2025-09-20,126.7,77.5,USA,
000683,07191,0979,2024-12-25,116.4,35.3,USA,
000684,07141,0079,2025-05-07,41.7,50.9,Canada,
000685,03637,0477,2025-03-04,12.6,39.1,USA,4
000686,04810,0847,2024-12-25,,61.9,Canada,
000687,04179,0892,2024-08-24,13.8,,USA,
000688,07246,0285,2025-06-16,,,Canada,
000689,06601,0273,2025-04-23,36.7,8.2,Canada,5
000690,05998,0527,2025-11-04,27.5,1.2,USA,
000691,02049,0168,2024-04-24,30.8,75.0,USA,
000692,04781,0075,2025-06-04,27.1,44.2,Canada,
000693,00717,0259,2024-04-04,,58.1,USA,
000694,07940,0461,2025-07-25,111.8,11.2,USA,4
000695,05566,0678,2024-10-17,127.7,38.5,Canada,
000696,04545,0905,2024-11-26,75.8,45.2,Canada,
000697,04977,0375,2024-01-15,63.5,34.2,USA,
000698,03420,0980,2024-02-17,14.7,22.0,USA,
000699,07240,0637,2024-08-25,31.2,40.5,USA,
000700,09767,0758,2024-05-18,26.2,76.1,USA,
000701,00250,0688,2025-12-01,17.5,38.6,USA,5
000702,08866,0986,2025-12-20,111.8,55.0,USA,
000703,00771,0057,2024-10-03,142.8,14.3,USA,5
000704,04364,0204,2024-02-13,18.6,70.6,Canada,5
000705,01078,0689,2025-11-24,228.0,23.0,USA,4
000706,08428,0735,2025-08-25,42.1,98.8,USA,
000707,08581,0386,2024-10-13,26.3,79.5,USA,
000708,07902,0417,2025-07-13,21.0,88.6,USA,
000709,04859,0784,2025-06-21,108.2,,Canada,
000710,06545,0773,2025-03-31,,64.4,USA,5
000711,04720,0437,2024-03-11,,14.1,USA,
000712,02815,0721,2024-12-03,95.1,29.4,USA,
000713,03375,0063,2024-06-13,140.4,81.7,USA,
000714,01253,0753,2024-10-05,13.9,53.5,Canada,
000715,06997,0056,2024-03-28,15.4,,Canada,
000716,04674,0744,2024-08-29,35.3,50.0,USA,4
000717,04531,0416,2024-11-03,53.5,54.4,USA,
000718,06882,0911,2025-02-15,25.9,89.2,USA,
000719,06950,0701,2024-03-06,121.4,84.9,Canada,
000720,09522,0268,2024-08-25,28.2,34.5,USA,
000721,06242,0913,2024-10-18,78.7,62.6,USA,5
000722,08018,0650,2024-04-11,17.3,68.8,Canada,
000723,06942,0858,2025-05-22,61.4,29.6,USA,
000724,09551,0172,2024-11-05,10.7,13.1,USA,
000725,07003,0732,2024-01-25,46.4,,Canada,
000726,01332,0924,2024-12-19,,60.2,USA,
000727,04262,0727,2024-08-07,15.2,98.0,Canada,
000728,07649,0276,2025-06-09,5.0,63.0,Canada,
000729,09551,0337,2025-09-03,67.8,33.0,USA,
000730,05116,0436,2024-01-10,130.8,55.5,USA,
000731,04638,0492,2024-01-09,22.7,,USA,1
000732,04855,0392,2024-04-30,22.3,50.3,Canada,
000733,03178,0251,2025-10-04,65.5,,Canada,
000734,07731,0114,2025-06-05,78.2,30.9,Canada,
000735,02181,0463,2025-02-12,24.6,9.7,USA,
000736,04893,0215,2025-06-18,32.3,15.7,USA,
000737,07044,0629,2025-09-16,90.2,52.9,USA,
000738,00138,0462,2024-09-23,46.6,24.1,Canada,2
000739,06328,0360,2024-11-04,12.8,93.5,USA,
000740,03473,0878,2024-10-09,53.3,65.3,USA,
000741,05450,0283,2025-03-26,35.5,91.7,USA,
000742,02833,0491,2025-07-12,,,USA,
000743,03580,0205,2024-04-15,45.5,52.1,USA,
000744,05972,0295,2024-09-05,50.8,100.0,USA,
000745,04165,0363,2025-10-14,,48.7,USA,4
000746,07942,0601,2025-09-21,7.5,43.4,Canada,
000747,05570,0218,2025-10-31,16.2,53.7,USA,
000748,04301,0831,2024-06-22,2.5,57.6,USA,
000749,06270,0492,2025-09-23,,59.2,USA,4
000750,03819,0075,2025-10-31,10.8,87.5,USA,
000751,01907,0806,2025-08-22,,36.6,Canada,3
000752,06255,0073,2025-11-29,,42.5,Canada,
000753,00761,0363,2025-05-27,38.1,33.6,USA,
000754,07831,0737,2024-10-18,108.0,55.0,USA,
000755,07351,0691,2024-09-24,28.2,92.7,USA,
000756,06239,0080,2025-06-15,35.2,97.6,USA,
000757,06091,0241,2025-01-10,34.8,21.2,USA,
000758,06032,0212,2025-01-20,34.9,37.6,USA,3
000759,07688,0391,2024-03-29,167.7,46.3,USA,
000760,09092,0161,2024-06-08,184.4,50.2,USA,
000761,09912,0077,2024-12-30,21.9,34.1,USA,
000762,08473,0431,2024-10-13,29.8,42.0,USA,
000763,01888,0035,2025-07-21,285.6,10.3,USA,
000764,03267,0580,2025-05-06,56.7,47.3,USA,
000765,00667,0063,2024-04-02,22.9,55.4,USA,
000766,04189,0863,2024-02-11,39.5,16.9,USA,
000767,00672,0094,2025-01-21,119.1,44.8,USA,
000768,06778,0643,2025-03-27,41.1,87.4,USA,
000769,07571,0809,2024-03-08,42.1,,Canada,
000770,07957,0603,2024-07-23,69.7,35.2,USA,
000771,05125,0928,2024-11-22,154.3,12.1,USA,
000772,05586,0943,2025-09-03,22.6,87.9,Canada,
000773,04778,0678,2025-05-19,14.3,58.7,USA,
000774,03901,0890,2024-10-21,37.2,20.9,USA,
000775,06678,0262,2025-01-30,111.7,67.5,Canada,
000776,06982,0377,2025-12-02,34.6,39.7,USA,
000777,06377,0958,2024-07-27,63.1,92.1,Canada,
000778,00524,0520,2025-05-25,,48.2,USA,
000779,02394,0310,2025-10-19,68.8,88.3,Canada,
000780,02594,0600,2024-07-14,40.9,54.7,USA,
000781,09946,0975,2025-02-03,,27.3,USA,
000782,07241,0921,2025-04-01,61.9,89.7,USA,
000783,06938,0667,2025-04-06,194.5,74.7,USA,
000784,06191,0781,2024-08-18,107.1,64.9,USA,
000785,05241,0724,2024-06-08,63.5,25.9,USA,
000786,06494,0645,2024-02-22,,94.6,Canada,3
000787,02879,0998,2025-01-12,14.1,,USA,5
000788,04144,0327,2024-06-27,153.3,88.0,USA,3
000789,03645,0570,2024-07-01,13.0,99.8,USA,
000790,04433,0965,2025-06-02,17.0,93.4,USA,5
000791,01277,0156,2025-01-24,98.9,1.2,Canada,
000792,05812,0549,2024-06-02,231.8,48.4,USA,
000793,00303,0733,2024-09-21,83.7,77.5,USA,
000794,00639,0234,2025-05-03,,75.3,USA,
000795,00056,0421,2024-05-29,54.1,75.2,USA,
000796,08718,0635,2024-02-26,12.6,,Canada,
000797,08151,0135,2024-06-22,53.6,72.8,USA,4
000798,02126,0430,2025-01-10,66.0,39.3,USA,3
000799,00365,0602,2024-08-22,76.4,47.0,USA,
000800,06810,0751,2025-10-04,65.7,11.6,USA,
000801,04622,0186,2025-04-15,,1.5,USA,
000802,05127,0595,2024-09-30,627.7,52.6,Canada,
000803,05123,0511,2025-05-17,43.6,,Canada,
000804,01647,0074,2024-10-20,39.0,49.6,USA,3
000805,00919,0696,2024-10-04,36.1,30.3,USA,
000806,02798,0874,2024-06-10,18.6,63.0,Canada,
000807,06507,0468,2025-02-01,110.2,11.3,USA,
000808,05871,0622,2025-02-15,159.6,70.0,USA,
000809,01532,0863,2025-11-10,155.9,52.4,USA,
000810,08173,0228,2025-07-16,45.1,65.2,USA,
000811,03346,0110,2024-04-05,60.5,15.4,USA,
000812,07674,0262,2024-03-19,21.9,21.5,Canada,
000813,06950,0975,2025-12-18,62.9,77.5,Canada,
000814,06883,0088,2025-03-07,53.6,79.6,USA,3
000815,01907,0798,2024-10-03,13.8,56.8,Canada,
000816,03087,0009,2024-08-12,74.5,83.8,USA,4
000817,08153,0065,2024-04-09,33.8,23.1,USA,5
000818,05751,0818,2025-11-26,90.5,,USA,
000819,08906,0751,2025-03-23,,50.8,Canada,
000820,01063,0399,2025-09-24,118.4,70.9,USA,
000821,01977,0826,2024-04-11,15.8,79.5,USA,
000822,01297,0646,2024-08-14,,67.3,USA,
000823,06230,0719,2025-05-03,123.1,96.2,USA,
000824,07642,0327,2025-08-27,104.5,72.1,USA,
000825,00126,0302,2025-12-03,21.8,83.0,USA,
000826,04633,0347,2024-05-08,49.7,,USA,4
000827,06289,0906,2024-05-30,60.0,95.7,USA,
000828,03597,0608,2024-08-11,12.8,3.6,USA,2
000829,06169,0981,2025-12-09,43.1,84.9,USA,
000830,09796,0684,2024-10-07,8.5,45.0,USA,
000831,07562,0549,2025-11-09,,12.5,USA,
000832,08259,0310,2024-07-11,49.1,39.8,USA,
000833,00233,0102,2024-01-23,71.2,30.5,Canada,3
000834,09362,0740,2025-10-20,73.2,,Canada,
000835,06372,0974,2025-06-03,25.9,24.4,USA,
000836,04207,0234,2025-10-11,26.8,98.1,USA,
000837,09686,0295,2024-08-24,71.2,69.6,Canada,
000838,07944,0316,2025-09-05,95.4,81.7,USA,
000839,06892,0553,2025-01-31,24.5,2.9,Canada,2
000840,06739,0560,2024-04-10,,59.0,Canada,
000841,02473,0846,2024-04-23,42.4,63.9,USA,
000842,02740,0258,2025-12-16,125.5,93.3,Canada,
000843,05402,0664,2025-10-20,37.6,37.5,USA,
000844,01762,0010,2024-01-01,144.5,54.6,USA,
000845,00877,0426,2024-12-05,28.1,16.2,Canada,2
000846,03813,0390,2025-05-25,80.2,35.0,USA,
000847,09505,0131,2024-08-09,34.4,23.3,Canada,
000848,01461,0190,2024-11-04,17.2,73.3,Canada,
000849,01734,0418,2024-11-23,0.4,53.7,Canada,
000850,01606,0986,2024-11-01,182.9,8.1,USA,
000851,05623,0254,2024-02-08,107.4,82.1,USA,4
000852,06768,0842,2024-02-11,36.5,72.8,Canada,
000853,06987,0678,2024-12-25,96.4,30.9,USA,
000854,03518,0950,2025-07-14,81.7,75.2,Canada,1
000855,03736,0597,2025-02-13,19.1,19.2,USA,
000856,09353,0025,2024-09-20,66.5,85.7,Canada,
000857,08435,0194,2024-01-27,140.8,46.8,Canada,
000858,02591,0036,2025-08-26,108.7,94.9,USA,
000859,01064,0833,2024-02-21,70.8,50.6,USA,
000860,04325,0172,2024-10-31,27.3,52.8,USA,
000861,09112,0490,2025-06-18,141.7,7.5,USA,
000862,05343,0764,2025-12-29,24.7,96.6,USA,
000863,00006,0676,2024-06-17,11.1,58.8,USA,
000864,07490,0428,2024-06-19,68.8,24.7,Canada,
000865,08660,0856,2025-01-06,45.6,69.7,USA,
000866,08196,0458,2025-08-07,115.6,81.0,USA,4
000867,05967,0243,2024-05-01,25.9,47.9,USA,
000868,08838,0547,2025-06-13,,,USA,
000869,00118,0956,2025-03-26,21.3,73.9,USA,
000870,02552,0342,2024-06-03,,12.0,USA,
000871,05561,0366,2024-04-23,104.8,70.0,USA,
000872,04290,0943,2024-10-09,79.6,31.7,USA,
000873,00847,0994,2025-12-29,17.7,11.4,USA,4
000874,06317,0480,2024-05-22,27.5,6.3,USA,
000875,06470,0144,2025-11-24,20.9,32.4,USA,
000876,09334,0895,2025-04-01,189.6,57.7,USA,4
000877,08916,0478,2025-10-19,43.3,50.6,USA,
000878,00225,0164,2025-05-27,30.9,68.4,Canada,1
000879,04209,0443,2025-01-14,89.8,82.0,USA,
000880,06284,0701,2025-11-16,95.1,15.4,USA,
000881,02049,0735,2024-07-17,27.6,46.6,USA,5
000882,06234,0990,2025-02-05,56.4,42.9,USA,
000883,09766,0581,2024-01-17,85.6,66.6,USA,1
000884,01829,0984,2024-02-05,24.6,71.6,USA,
000885,01918,0686,2025-09-04,,99.6,Canada,
000886,04235,0996,2025-03-17,20.4,45.5,USA,
000887,06989,0859,2024-08-23,39.3,81.9,Canada,
000888,02027,0142,2024-05-09,26.8,87.8,Canada,
000889,03745,0101,2025-02-25,32.7,50.8,USA,5
000890,09094,0973,2025-04-05,25.2,56.1,USA,
000891,00010,0788,2025-03-02,24.9,58.9,USA,
000892,00261,0540,2025-02-22,15.5,47.0,Canada,
000893,06039,0371,2024-05-18,214.5,31.7,USA,
000894,09866,0384,2025-06-22,,13.4,Canada,
000895,02220,0262,2024-09-04,105.3,90.3,Canada,
000896,07042,0201,2024-04-20,9.9,48.1,Canada,
000897,02061,0790,2025-03-12,91.6,97.8,USA,
000898,05288,0343,2025-09-06,41.9,17.6,Canada,3
000899,01620,0253,2025-02-02,76.5,6.0,USA,
000900,08513,0136,2025-01-09,29.1,43.9,USA,
000901,01343,0641,2025-09-04,36.6,16.4,Canada,2
000902,02833,0583,2025-03-14,,22.5,USA,
000903,02825,0888,2025-01-24,29.0,35.1,USA,
000904,01995,0701,2025-08-30,20.1,80.1,USA,
000905,03491,0893,2024-04-16,29.5,76.1,USA,
000906,09311,0317,2025-07-14,141.4,40.8,USA,4
000907,07985,0332,2025-05-13,90.2,60.0,Canada,
000908,01605,0679,2024-09-05,49.4,,Canada,5
000909,00236,0593,2025-09-14,50.1,41.6,Canada,
000910,01909,0562,2025-02-14,71.3,20.5,Canada,
000911,08568,0336,2024-10-04,103.6,69.0,USA,
000912,03531,0196,2025-12-23,106.5,90.7,USA,2
000913,05257,0229,2024-11-21,95.2,62.0,Canada,3
000914,02636,0265,2025-06-26,81.0,71.5,Canada,
000915,08163,0521,2024-01-07,78.8,43.3,USA,
000916,09763,0987,2025-06-23,62.8,13.3,USA,4
000917,02561,0588,2025-05-11,135.6,91.9,USA,
000918,05416,0930,2025-01-11,88.7,80.8,USA,
000919,03392,0151,2024-07-14,37.3,35.8,Canada,5
000920,05952,0483,2024-05-02,,82.9,Canada,
000921,05469,0232,2025-07-30,28.3,23.8,USA,4
000922,08008,0265,2024-09-21,124.1,63.2,USA,
000923,09065,0461,2024-08-30,68.4,,Canada,4
000924,09445,0372,2025-01-25,7.1,79.0,USA,
000925,06414,0690,2025-08-04,,86.2,Canada,
000926,06942,0826,2024-03-08,,91.8,USA,3
000927,09507,0121,2025-03-04,110.2,58.3,USA,
000928,04821,0043,2025-03-05,,22.7,USA,
000929,02899,0130,2024-08-27,51.4,87.8,Canada,
000930,07547,0239,2024-02-01,39.6,15.5,USA,
000931,00078,0450,2025-06-08,120.4,47.7,USA,
000932,07578,0797,2025-08-29,225.2,35.2,USA,
000933,04228,0941,2024-08-27,46.9,5.7,USA,
000934,00601,0441,2024-12-07,90.2,49.8,USA,
000935,01066,0662,2025-05-27,68.8,76.4,USA,5
000936,02137,0939,2024-11-30,50.0,64.6,USA,
000937,09511,0981,2024-01-14,60.3,54.7,Canada,
000938,06944,0315,2025-03-22,55.5,15.4,USA,
000939,07805,0623,2024-04-13,38.7,96.3,USA,3
000940,06566,0646,2024-02-18,42.8,66.3,Canada,
000941,05985,0239,2024-04-17,75.0,57.9,Canada,
000942,05143,0697,2025-04-18,,9.6,USA,
000943,04671,0924,2024-06-01,93.7,64.1,Canada,
000944,02191,0720,2025-12-19,91.9,8.5,Canada,4
000945,09185,0897,2024-02-21,51.4,90.1,Canada,
000946,02713,0407,2024-02-08,24.7,77.3,USA,
000947,02193,0648,2025-06-22,61.8,57.7,USA,
000948,01249,0189,2024-06-05,63.5,34.7,USA,5
000949,04034,0584,2024-08-02,,38.8,USA,
000950,01998,0490,2025-05-17,28.6,1.3,USA,
000951,03688,0257,2024-10-29,,65.6,Canada,
000952,04019,0779,2025-04-14,65.3,90.3,USA,
000953,01971,0008,2025-05-04,42.4,18.2,USA,
000954,08390,0495,2025-08-11,38.2,,USA,
000955,05766,0563,2024-12-10,19.6,58.3,USA,
000956,01203,0799,2025-12-01,,81.7,Canada,
000957,08136,0366,2025-03-28,80.9,9.2,Canada,4
000958,05568,0164,2025-02-12,97.0,85.9,USA,
000959,07668,0200,2024-06-08,64.1,96.8,USA,
000960,05743,0472,2024-04-28,22.5,36.2,USA,
000961,05789,0091,2025-01-09,63.1,51.1,USA,
000962,05409,0285,2024-04-19,51.9,1.5,USA,
000963,08670,0896,2024-11-03,62.5,91.1,USA,
000964,09447,0748,2025-12-18,66.8,60.8,USA,
000965,00923,0082,2025-08-25,,68.8,Canada,
000966,00420,0201,2025-11-14,11.6,72.4,USA,
000967,02205,0676,2024-06-07,63.5,50.9,Canada,1
000968,01121,0255,2025-07-23,46.9,48.9,USA,5
000969,00951,0038,2024-01-09,55.9,18.0,USA,
000970,02337,0334,2024-07-07,146.2,74.1,Canada,
000971,05374,0781,2024-09-01,8.9,,USA,
000972,02244,0680,2024-02-17,23.0,16.5,USA,4
000973,02646,0820,2024-04-10,78.8,66.2,USA,3
000974,04613,0792,2024-06-13,52.9,90.0,USA,
000975,01866,0701,2024-11-16,74.6,13.2,Canada,
000976,06029,0231,2025-08-13,74.6,43.5,USA,
000977,07327,0078,2025-04-16,49.5,4.8,USA,
000978,06372,0584,2025-05-07,31.3,50.1,USA,3
000979,06360,0652,2025-09-01,49.2,25.6,USA,3
000980,07864,0820,2024-12-13,49.9,79.4,Canada,
000981,03229,0351,2024-02-22,30.6,,Canada,
000982,03720,0994,2024-11-09,24.0,83.3,Canada,
000983,02372,0356,2024-06-23,39.7,17.9,Canada,
000984,02892,0981,2025-06-06,25.3,85.6,Canada,
000985,03757,0388,2024-02-25,53.7,0.8,USA,
000986,04226,0907,2024-06-24,24.2,39.7,USA,
000987,00095,0696,2025-09-10,28.9,36.6,Canada,3
000988,02675,0234,2024-07-16,44.8,,Canada,
000989,06899,0485,2024-01-14,15.0,43.4,USA,
000990,00794,0745,2025-02-16,84.5,99.6,USA,
000991,02117,0519,2025-09-27,102.3,60.6,USA,
000992,05780,0823,2024-12-01,28.5,,Canada,
000993,06167,0126,2025-03-27,662.7,60.2,USA,
000994,00815,0588,2025-08-04,149.9,7.2,USA,
000995,00346,0447,2024-07-30,108.8,56.7,USA,3
000996,08555,0389,2024-10-01,,5.9,Canada,
000997,02444,0387,2024-11-03,55.7,54.9,USA,
000998,07784,0480,2025-07-22,38.9,90.6,USA,
